GlobalId,Category,cost
04b3cqL6T7nASkHPv$nogv,IFCBUILDINGELEMENTPROXY,1.15
2BVeQ1SqP5AhTNOyGjrJYV,IFCBUILDINGELEMENTPROXY,0.69
2BVeQ1SqP5AhTNOyGjrJY6,IFCFURNITURE,480
2BVeQ1SqP5AhTNOyGjrJYt,IFCWALL,319.31
1XxZuChPD6jwkRBI5xp8pZ,IFCWALL,87.03
3nw5KY1dn1zxKxL51gZA1K,IFCDOOR,1513.13
3AQwX$e_j0ZPcGzWWO1ijs,IFCFURNITURE,480
3AQwX$e_j0ZPcGzWWO1ikw,IFCCOLUMN,27.92
3AQwX$e_j0ZPcGzWWO1ifm,IFCFURNITURE,480
3Ff9G3z7n2P9bWgey4$W9L,IFCWALL,894.31
0S48Krk_r2AxoJZN1L_mZF,IFCWALL,707.44
1kJXG9J_12CxJk83GXH3ih,IFCCOLUMN,1923.5
0F8MBhrI9DsuFtYcLuUhcN,IFCWALL,161.54
0F8MBhrI9DsuFtYcLuUhID,IFCWALL,165.84
2CYMLiCRX28Bytt8lqanuJ,IFCWALL,65.25
2CYMLiCRX28Bytt8lqanv9,IFCWALL,65.25
3UWv$DRqb5r9d6smiWX_4G,IFCWALL,97.87
1YueUxVJH8SwhLiH$TP6lN,IFCWALL,153.87
3Exf$uKEj6vBh5DuRp1ROk,IFCWALL,88.45
1do79UPsT5QgT3kMg0ohri,IFCFURNITURE,480
1do79UPsT5QgT3kMg0ohoZ,IFCWALL,35.04
1do79UPsT5QgT3kMg0oh_i,IFCWALL,371.04
1do79UPsT5QgT3kMg0ohun,IFCWALL,76.25
2XHYIYzAHChPcvcG26L_$1,IFCWALL,63.84
2XHYIYzAHChPcvcG26L_$2,IFCWALL,119.19
2XHYIYzAHChPcvcG26L_yB,IFCWALL,9.73
2Ytno7yd91dQAhhP73Exwy,IFCBUILDINGELEMENTPROXY,33.39
3eqETIWmT5yuBevKr2XxF_,IFCWALL,65.19
3eqETIWmT5yuBevKr2XxQN,IFCWALL,185.78
2oZOAxgUXFQeJE8Qj5ybHT,IFCWALL,21.54
0hBxHWoCXBYfGaCI4ayCik,IFCDOOR,3326.9
0stYUSRTn5hRP77Rc$SXnG,IFCCOLUMN,633.28
0stYUSRTn5hRP77Rc$SYLl,IFCCOLUMN,715.39
0YbcEPwmLsnhpVCN0daQcA,IFCSLAB,27.15
0mlMV$YD96HATmmaM7Gcvg,IFCWALL,141.3
0mlMV$YD96HATmmaM7Gcnj,IFCBUILDINGELEMENTPROXY,0.19
0mlMV$YD96HATmmaM7GcRf,IFCWALL,138.64
0mlMV$YD96HATmmaM7GXza,IFCWALL,141.3
1UWxiaL6n2IvHI9YKlqO1L,IFCSLAB,286.51
3fIyBYh7fB78nAzlrPVUnm,IFCWALL,46.69
1x58SIhe9C$eaC3$K_N4M0,IFCWALL,163.68
3RKbg7mVv5KOhSWj4h$868,IFCPLATE,243.72
3RKbg7mVv5KOhSWj4h$81W,IFCMEMBER,72.94
3RKbg7mVv5KOhSWj4h$87v,IFCMEMBER,69.31
0K7w7jYlXCpOJN0oo5MIAN,IFCWALL,804.61
2Nacuo19H4IAx5s3kv9C7I,IFCBUILDINGELEMENTPROXY,0.08
0fb8ht1cj4oRHWJZerVZSO,IFCMEMBER,34.56
2VbmknNWH5ueGyA7dIdw_c,IFCBUILDINGELEMENTPROXY,400
0QT0LG8v1CFuxBgCmuWgQP,IFCBUILDINGELEMENTPROXY,400
3OvRGzk1rD3uqzRCwT0loR,IFCBUILDINGELEMENTPROXY,400
2MGIpRi0XEXwECOTNgoziR,IFCSTAIR,4200
02_CiyN659neOqt2G8Olwj,IFCRAILING,620
22T8RHjlP7sPxAvJUQWvtE,IFCBUILDINGELEMENTPROXY,400
2MGIpRi0XEXwECOTNgozdw,IFCMEMBER,350
2wYho76PDA9vn_AFRLvRW4,IFCMEMBER,350
0h4O98KRn9KulxB5pmhtCR,IFCBUILDINGELEMENTPROXY,400
2LDPNirxb6Uv4e97Wb9a_J,IFCBUILDINGELEMENTPROXY,400
2ey33Zf5DB4g1cN759W900,IFCSLAB,1200
1zaxyAqU13Vwe7hlENZDmB,IFCBUILDINGELEMENTPROXY,400
0KFiZbIOr6CvZu5Ad4jxIO,IFCSTAIR,4200
37o6yZyJDCZuvhVALVZjB5,IFCBUILDINGELEMENTPROXY,400
0xFNQ8PGTBT9zQcWRoy51d,IFCRAILING,620
37O9F6zDH7NuO6lYxEN7f6,IFCBUILDINGELEMENTPROXY,400
22T8RHjlP7sPxAvJUQWvWu,IFCBUILDINGELEMENTPROXY,400
02lo9sjvz8BucIIDWsvK_V,IFCMEMBER,350
2MGIpRi0XEXwECOTNgozmu,IFCMEMBER,350
0h4O98KRn9KulxB5pmhtCO,IFCBUILDINGELEMENTPROXY,400
0yWZ5pCYf0h8ACXcZFmkZ3,IFCMEMBER,350
3IP1NcR8H1yQoZHEVfIrMB,IFCBUILDINGELEMENTPROXY,400
2Mrobxeq1B$fFXXodQxPdt,IFCBUILDINGELEMENTPROXY,400
08MyaqNu9BFwa6_NaWO97_,IFCBUILDINGELEMENTPROXY,400
0KFiZbIOr6CvZu5Ad4jxID,IFCRAILING,620
2MGIpRi0XEXwECOTNgozf5,IFCMEMBER,350
0gNsikZPrFZe6ltc4u6HYb,IFCBUILDINGELEMENTPROXY,400
2MGIpRi0XEXwECOTNgozdr,IFCMEMBER,350
1XeopoEmL4fQChMRbpTc4u,IFCMEMBER,350
0nH$5MkGj3a9cdFfDHm4rY,IFCSLAB,1200
2LDPNirxb6Uv4e97Wb9a_V,IFCBUILDINGELEMENTPROXY,400
0QT0LG8v1CFuxBgCmuWgQ5,IFCBUILDINGELEMENTPROXY,400
3oWRtKgGH6quoh0HBRWZPO,IFCBUILDINGELEMENTPROXY,400
34lqDYnzHB3wmZslDJwl6o,IFCBUILDINGELEMENTPROXY,400
31rKK5OS94d9cPXIYeNUJv,IFCSLAB,1200
2gg_QBTV1BLP_pxc_mn7cF,IFCBUILDINGELEMENTPROXY,400
1zaxyAqU13Vwe7hlENZDmO,IFCBUILDINGELEMENTPROXY,400
0xWFOllPL0iuEv8Kar2DPg,IFCRAILING,620
2LDPNirxb6Uv4e97Wb9aDb,IFCBUILDINGELEMENTPROXY,400
1ynIJTp3j41BnCd95bH$Zx,IFCLIGHTFIXTURE,210
2i1ro43jr7TeCTnrJrjJyM,IFCLIGHTFIXTURE,210
06fTk68cnA6vD9GRSabnqy,IFCLIGHTFIXTURE,210
06fTk68cnA6vD9GRSabm7W,IFCLIGHTFIXTURE,210
06fTk68cnA6vD9GRSabm53,IFCLIGHTFIXTURE,210
2DdOtrZWbFu8xo_NjetJu5,IFCLIGHTFIXTURE,210
2Dmljw8uHCLBZQQu9H5f0_,IFCPLATE,509.98
2Dmljw8uHCLBZQQu9H5f0s,IFCPLATE,110.49
2Dmljw8uHCLBZQQu9H5f0B,IFCMEMBER,109.37
2Dmljw8uHCLBZQQu9H5f0z,IFCMEMBER,57.35
2Dmljw8uHCLBZQQu9H5f0Z,IFCMEMBER,57.35
2Fie0ty599fxnsmWh4VkuW,IFCMEMBER,58.11
2Dmljw8uHCLBZQQu9H5f2p,IFCCURTAINWALL,2330.9
2Dmljw8uHCLBZQQu9H5f36,IFCMEMBER,175
2Dmljw8uHCLBZQQu9H5f0M,IFCPLATE,101.95
2Dmljw8uHCLBZQQu9H5f3L,IFCMEMBER,57.35
2Dmljw8uHCLBZQQu9H5f8r,IFCCURTAINWALL,2145
2Dmljw8uHCLBZQQu9H5f9J,IFCCURTAINWALL,424.13
2Dmljw8uHCLBZQQu9H5f9q,IFCPLATE,8.59
2Dmljw8uHCLBZQQu9H5f8j,IFCMEMBER,34.03
2Dmljw8uHCLBZQQu9H5f9U,IFCMEMBER,21.27
2Dmljw8uHCLBZQQu9H5f9L,IFCPLATE,146.26
2Dmljw8uHCLBZQQu9H5fN0,IFCPLATE,110.49
2Dmljw8uHCLBZQQu9H5fMo,IFCMEMBER,68.36
2Dmljw8uHCLBZQQu9H5fNA,IFCPLATE,159.57
2Dmljw8uHCLBZQQu9H5fKN,IFCPLATE,158.17
2Dmljw8uHCLBZQQu9H5fMI,IFCMEMBER,54.69
08AjPVhWzAfA8XtWBWZsaP,IFCSLAB,3.99
3WJfQUHe1A3x25MI_xeXK_,IFCLIGHTFIXTURE,210
3WJfQUHe1A3x25MI_xeWYJ,IFCLIGHTFIXTURE,210
3o5gkqdY9E6A2F1wtqtPf3,IFCLIGHTFIXTURE,210
3o5gkqdY9E6A2F1wtqtPfi,IFCLIGHTFIXTURE,210
3o5gkqdY9E6A2F1wtqtPfl,IFCLIGHTFIXTURE,210
1JR4xo1Kv9tulaqxqLe76_,IFCLIGHTFIXTURE,210
21U07TPLv4F9zfrV5EuniH,IFCPLATE,275.88
21U07TPLv4F9zfrV5EuniQ,IFCPLATE,495.23
21U07TPLv4F9zfrV5EunjX,IFCMEMBER,85
21U07TPLv4F9zfrV5EunjV,IFCMEMBER,85
0m3ylIKyvFIf90OJWdRdsC,IFCFURNITURE,480
0m3ylIKyvFIf90OJWdRdsM,IFCFURNITURE,480
0m3ylIKyvFIf90OJWdRdsU,IFCFURNITURE,480
0d_HunAzzAPg4$RxtR7pk0,IFCSLAB,42.22
0d_HunAzzAPg4$RxtR7phV,IFCSLAB,42.22
2F3zBK1BH8DBfhr$IH1OY3,IFCBUILDINGELEMENTPROXY,1.1
2F3zBK1BH8DBfhr$IH1OYj,IFCBUILDINGELEMENTPROXY,0.05
2F3zBK1BH8DBfhr$IH1OYy,IFCBUILDINGELEMENTPROXY,0.05
2F3zBK1BH8DBfhr$IH1OZ0,IFCBUILDINGELEMENTPROXY,0.05
2F3zBK1BH8DBfhr$IH1RsR,IFCBUILDINGELEMENTPROXY,0.09
0uSJAgBT1ABOFjSdJfHCSd,IFCWINDOW,2707.41
30zSZjFxH19R7IhI893rav,IFCLIGHTFIXTURE,210
30zSZjFxH19R7IhI893rnu,IFCBUILDINGELEMENTPROXY,0.26
3Pa9TWKvP7U8BPMR24iKbb,IFCCOVERING,701.09
1HuOQ2xWrE6xc43TABXj_s,IFCLIGHTFIXTURE,210
1HuOQ2xWrE6xc43TABXjzH,IFCLIGHTFIXTURE,210
1HuOQ2xWrE6xc43TABXjxq,IFCLIGHTFIXTURE,210
2hwXS543X12wPSDjg9UwS0,IFCLIGHTFIXTURE,210
2$2NOVgxvFUxyaMBSGgnRS,IFCROOF,1857.4
2MAHRuCXP51wFXs0k0D9B7,IFCWALL,105.26
266x49qd94VO9VnwhX1S_$,IFCWALL,988.45
0usV6tDDnFohq5PghQ5D2T,IFCBUILDINGELEMENTPROXY,1.12
0usV6tDDnFohq5PghQ5D2s,IFCBUILDINGELEMENTPROXY,1.12
3pzaB_ZtL36el0ClYINd3T,IFCCOVERING,199.72
2cjIMZpBv7Bx_yWTejjN7f,IFCWALL,139.01
3oWRtKgGH6quoh0HBRWZ1j,IFCWALL,2.46
34lqDYnzHB3wmZslDJwlAH,IFCWALL,0.26
34lqDYnzHB3wmZslDJwlA9,IFCWALL,2.57
34lqDYnzHB3wmZslDJwlD6,IFCWALL,0.82
34lqDYnzHB3wmZslDJwlCQ,IFCWALL,0.88
0ATjEYD_L8bwfk_bfy3iWV,IFCWALL,4.5
359zRRFDT1vRiwFSrqNWTv,IFCLIGHTFIXTURE,210
0yuIaJzffD5AfrddYB8T0X,IFCWALL,2.91
0l1uiLxhf6Sh$CRbsdNPuB,IFCSLAB,43.09
0l1uiLxhf6Sh$CRbsdNPtC,IFCBUILDINGELEMENTPROXY,14.42
1dKu5zsdHE_A8Pn$Aaqecn,IFCWALL,30
1T5Wcb3F14If4LK98pJeGw,IFCCOLUMN,360.02
1T5Wcb3F14If4LK98pJeCE,IFCWALL,60.25
0j49MZvDrAEu6uW6jnTM_n,IFCCOVERING,602.15
0j49MZvDrAEu6uW6jnTMRO,IFCLIGHTFIXTURE,210
0j49MZvDrAEu6uW6jnTMRv,IFCLIGHTFIXTURE,210
0j49MZvDrAEu6uW6jnTMRu,IFCLIGHTFIXTURE,210
0j49MZvDrAEu6uW6jnTMQa,IFCLIGHTFIXTURE,210
0Lwxb_BUfALAc2_$BhZc6c,IFCWALL,113.94
10$nTTYwHDYQgso2$xPFjW,IFCWALL,88.1
10$nTTYwHDYQgso2$xPFhV,IFCWALL,106.93
2I7Auyk8bCgAfwQpXOR$9z,IFCWALL,24.25
2I7Auyk8bCgAfwQpXOR$3y,IFCCOVERING,550.41
3IP1NcR8H1yQoZHEVfIrqI,IFCWALL,23.34
3IP1NcR8H1yQoZHEVfIrrG,IFCWALL,46.62
37O9F6zDH7NuO6lYxEN6yN,IFCWALL,24.93
37O9F6zDH7NuO6lYxEN7hu,IFCWALL,24.93
37O9F6zDH7NuO6lYxEN7hs,IFCLIGHTFIXTURE,210
2VbmknNWH5ueGyA7dIdxE3,IFCBUILDINGELEMENTPROXY,0.27
2VbmknNWH5ueGyA7dIdwjP,IFCFURNITURE,480
112$d87LbAS80iXUHBv_9a,IFCWALL,4.14
0aoNsuD5j4$9eV5sDQfWTd,IFCSLAB,205.76
1df_AX8lj42QG_5UAC4g49,IFCSLAB,164.06
1df_AX8lj42QG_5UAC4g9f,IFCSLAB,176.48
31Lh0hm7f2YQiB4BjLDm7f,IFCSLAB,178.76
3lYveaNk5A1fAY4oQDvkiD,IFCSLAB,1443.78
0MspT1tgXDgR4PwMGNh41K,IFCWALL,110.69
2oVxPiT3P8NBSpOAvzM1BV,IFCCOVERING,3684.87
1skL_X4Mn7Nvg_FnyjjzAH,IFCWALL,109.72
3vN2Fl6Az8C9cBZizN$HQS,IFCBUILDINGELEMENTPROXY,8.32
0q9es9kCD4oOj_kMIudRUE,IFCPLATE,191.69
0q9es9kCD4oOj_kMIudRU3,IFCPLATE,44.24
0q9es9kCD4oOj_kMIudRU6,IFCPLATE,44.24
0q9es9kCD4oOj_kMIudRTN,IFCPLATE,44.24
0q9es9kCD4oOj_kMIudRTf,IFCMEMBER,68.74
0q9es9kCD4oOj_kMIudRTk,IFCMEMBER,72.92
0q9es9kCD4oOj_kMIudRTH,IFCMEMBER,72.92
0q9es9kCD4oOj_kMIudRT1,IFCMEMBER,72.92
0q9es9kCD4oOj_kMIudRSu,IFCMEMBER,69.12
0q9es9kCD4oOj_kMIudRSi,IFCMEMBER,15.95
0q9es9kCD4oOj_kMIudRSc,IFCMEMBER,72.92
00OcTh2YnDIRjBe1O3sIYL,IFCMEMBER,72.92
00OcTh2YnDIRjBe1O3sIYI,IFCMEMBER,72.92
02_CiyN659neOqt2G8OloY,IFCMEMBER,68.74
2ch6GiTYr6ofWwBJULtRUi,IFCMEMBER,15.95
343IftMCP4UOCLPJnm954m,IFCPLATE,44.24
343IftMCP4UOCLPJnm955V,IFCPLATE,191.69
343IftMCP4UOCLPJnm954O,IFCPLATE,44.24
343IftMCP4UOCLPJnm9554,IFCMEMBER,74.82
343IftMCP4UOCLPJnm955F,IFCMEMBER,38.74
343IftMCP4UOCLPJnm954X,IFCMEMBER,72.92
343IftMCP4UOCLPJnm954B,IFCMEMBER,72.92
343IftMCP4UOCLPJnm954P,IFCMEMBER,72.92
343IftMCP4UOCLPJnmEwxh,IFCMEMBER,72.92
343IftMCP4UOCLPJnmEwxm,IFCMEMBER,36.84
343IftMCP4UOCLPJnmEwxA,IFCMEMBER,36.08
343IftMCP4UOCLPJnmEwxM,IFCMEMBER,32.28
343IftMCP4UOCLPJnmEwxS,IFCMEMBER,71.02
04b3cqL6T7nASkHPv$no5K,IFCPLATE,105.35
04b3cqL6T7nASkHPv$no4I,IFCMEMBER,54.69
04b3cqL6T7nASkHPv$no4d,IFCMEMBER,54.69
2pwDOOMab0WgF3Q0CIvrJu,IFCMEMBER,54.69
04b3cqL6T7nASkHPv$no4q,IFCPLATE,279.17
2pwDOOMab0WgF3Q0CIvrV7,IFCPLATE,120
04b3cqL6T7nASkHPv$noxA,IFCMEMBER,54.69
04b3cqL6T7nASkHPv$noxt,IFCPLATE,47.5
1yjzQ_fH5D2ulNYAuuyBaG,IFCMEMBER,51.65
04b3cqL6T7nASkHPv$novT,IFCMEMBER,4.68
04b3cqL6T7nASkHPv$novt,IFCMEMBER,4.68
04b3cqL6T7nASkHPv$nou6,IFCMEMBER,4.68
1yjzQ_fH5D2ulNYAuuyBtJ,IFCPLATE,133.7
1yjzQ_fH5D2ulNYAuuyBv7,IFCMEMBER,115.45
04b3cqL6T7nASkHPv$no$h,IFCPLATE,133.7
04b3cqL6T7nASkHPv$no$e,IFCPLATE,133.7
04b3cqL6T7nASkHPv$no_W,IFCMEMBER,4.68
04b3cqL6T7nASkHPv$no_c,IFCMEMBER,4.68
04b3cqL6T7nASkHPv$no_d,IFCMEMBER,4.68
04b3cqL6T7nASkHPv$no_v,IFCMEMBER,4.68
04b3cqL6T7nASkHPv$no_z,IFCMEMBER,4.68
04b3cqL6T7nASkHPv$nozJ,IFCMEMBER,2.31
1yjzQ_fH5D2ulNYAuuyBut,IFCMEMBER,1.67
1yjzQ_fH5D2ulNYAuuyBu$,IFCMEMBER,2.23
04b3cqL6T7nASkHPv$noyS,IFCPLATE,133.7
1yjzQ_fH5D2ulNYAuuyBbY,IFCPLATE,133.7
04b3cqL6T7nASkHPv$noyu,IFCMEMBER,2.4
04b3cqL6T7nASkHPv$noy_,IFCMEMBER,2.31
04b3cqL6T7nASkHPv$nopJ,IFCMEMBER,2.31
04b3cqL6T7nASkHPv$nopX,IFCMEMBER,4.68
04b3cqL6T7nASkHPv$nooM,IFCMEMBER,4.68
04b3cqL6T7nASkHPv$nooN,IFCMEMBER,4.68
04b3cqL6T7nASkHPv$nooL,IFCMEMBER,2.31
04b3cqL6T7nASkHPv$nooV,IFCMEMBER,2.31
1yjzQ_fH5D2ulNYAuuyBbo,IFCMEMBER,4.68
2B9ggR9Lj4EhSARQFirukm,IFCMEMBER,115.45
04b3cqL6T7nASkHPv$nonV,IFCPLATE,61.86
2B9ggR9Lj4EhSARQFirulb,IFCMEMBER,4.68
2B9ggR9Lj4EhSARQFirulQ,IFCMEMBER,2.43
04b3cqL6T7nASkHPv$nomk,IFCPLATE,133.7
04b3cqL6T7nASkHPv$noms,IFCMEMBER,2.4
04b3cqL6T7nASkHPv$notm,IFCPLATE,133.7
04b3cqL6T7nASkHPv$nos2,IFCMEMBER,2.31
04b3cqL6T7nASkHPv$nosb,IFCMEMBER,60.38
04b3cqL6T7nASkHPv$nora,IFCWALL,55.9
04b3cqL6T7nASkHPv$nohv,IFCMEMBER,141.28
04b3cqL6T7nASkHPv$noq$,IFCPLATE,61.83
04b3cqL6T7nASkHPv$noh1,IFCMEMBER,2.4
04b3cqL6T7nASkHPv$nohF,IFCMEMBER,2.31
04b3cqL6T7nASkHPv$nohL,IFCMEMBER,4.68
04b3cqL6T7nASkHPv$nohO,IFCMEMBER,4.68
04b3cqL6T7nASkHPv$nohY,IFCMEMBER,1
2NVDfmr3r0pwm4jNoJqPbX,IFCCOLUMN,714.12
2NVDfmr3r0pwm4jNoJqP3d,IFCCOLUMN,705.35
0XunQJuDrCywXJ370JIT97,IFCFURNITURE,480
0XunQJuDrCywXJ370JIT6q,IFCFURNITURE,480
2sCvyR6xL9WPXuzdrVeymv,IFCCOLUMN,458.28
3SnOVw7ojDZ8nnFzhqldit,IFCMEMBER,25.44
3SnOVw7ojDZ8nnFzhqld$R,IFCMEMBER,81.27
0V7b1sZrLBF8P59YUseLub,IFCPLATE,109.51
3SnOVw7ojDZ8nnFzhqlcpj,IFCMEMBER,91.85
0V7b1sZrLBF8P59YUseLxS,IFCMEMBER,200.52
0V7b1sZrLBF8P59YUseLwg,IFCMEMBER,21.08
0a6T$5n7X4fAlDdhFoNE3j,IFCCOVERING,62.05
1lxqaTga9DvxFctJPFetIb,IFCWALL,25.63
1lxqaTga9DvxFctJPFetO0,IFCWALL,42.94
1PXhyobVjFBBmnnrKsD43T,IFCBUILDINGELEMENTPROXY,16.97
1PXhyobVjFBBmnnrKsD43P,IFCBUILDINGELEMENTPROXY,16.97
3MtS$kY6L9TutOnr8iop4u,IFCSLAB,119.8
1G_I00WlX2MBQekqB04dQm,IFCWALL,4111.16
07qCfCfOH2$9ZHLwxaU8PD,IFCSLAB,4.63
2sZ7hyxP95PP6QP7VEeS_3,IFCWALL,827.86
2wYho76PDA9vn_AFRLvL9M,IFCWALL,117.04
3sST0Bh_12DO2tp_YPi3xL,IFCDOOR,2107.15
15xKUPqIHAl8uhdIa8aCPZ,IFCWALL,5347.88
15xKUPqIHAl8uhdIa8aC0I,IFCWALL,4982.83
2Lnwlbilr8xxJKRFN714ZR,IFCWALL,2766.15
1Un9ptyoX1vey29ZkM5Aa3,IFCBUILDINGELEMENTPROXY,0.19
0nH$5MkGj3a9cdFf5Hm4rY,IFCROOF,2732.1
0LMLf9qhPA08maubRr4kLE,IFCDOOR,1970.99
0K0FV0u6b9L9sDGL7lH9SW,IFCBUILDINGELEMENTPROXY,33.39
28fEL2KJH3nefH9oQJhuSV,IFCWALL,46.77
28fEL2KJH3nefH9oQJhuSo,IFCBUILDINGELEMENTPROXY,0.69
321qo6Jt58aRGW1V_saw2t,IFCWALL,34.13
321qo6Jt58aRGW1V_saw2$,IFCBUILDINGELEMENTPROXY,0.93
321qo6Jt58aRGW1V_sawAT,IFCBUILDINGELEMENTPROXY,63.35
321qo6Jt58aRGW1V_sawAf,IFCBUILDINGELEMENTPROXY,0.69
321qo6Jt58aRGW1V_sawBX,IFCWALL,33.67
321qo6Jt58aRGW1V_sawBk,IFCWALL,31.69
321qo6Jt58aRGW1V_sawBl,IFCWALL,30.77
321qo6Jt58aRGW1V_sawBi,IFCWALL,46.77
321qo6Jt58aRGW1V_sawCK,IFCDOOR,1563.45
321qo6Jt58aRGW1V_sawCV,IFCBUILDINGELEMENTPROXY,3.38
321qo6Jt58aRGW1V_sawCC,IFCFURNITURE,480
1sqRaCGxn09vsPk5LktIn7,IFCFURNITURE,480
1sqRaCGxn09vsPk5LktImv,IFCFURNITURE,480
1sqRaCGxn09vsPk5LktLJD,IFCWALL,97.65
1sqRaCGxn09vsPk5LktLW7,IFCDOOR,1457.23
3kc6SqM9H57QHDXaSHOx5L,IFCWINDOW,2707.41
2DrlDkmyDFLerHNnIG0pqp,IFCWINDOW,3566.86
2DrlDkmyDFLerHNnIG0pSQ,IFCWALL,52.71
2DrlDkmyDFLerHNnIG0pS8,IFCBUILDINGELEMENTPROXY,63.35
2DrlDkmyDFLerHNnIG0pI3,IFCFURNITURE,480
2DrlDkmyDFLerHNnIG0pLx,IFCBUILDINGELEMENTPROXY,4.31
2DrlDkmyDFLerHNnIG0oIt,IFCFURNITURE,480
31rKK5OS94d9cPXIYeNUQK,IFCWALL,6352.19
31rKK5OS94d9cPXIYeNUUl,IFCSLAB,3.89
3xbSKSbm992xp_6Cq9s$35,IFCBUILDINGELEMENTPROXY,9.54
0U4XQxUbT6Kgsr80BN4mQj,IFCFURNITURE,480
0U4XQxUbT6Kgsr80BN4mng,IFCFURNITURE,480
0U4XQxUbT6Kgsr80BN4mq9,IFCFURNITURE,480
0U4XQxUbT6Kgsr80BN4mrw,IFCFURNITURE,480
0U4XQxUbT6Kgsr80BN4mrh,IFCBUILDINGELEMENTPROXY,33.39
04b3cqL6T7nASkHPv$nohW,IFCMEMBER,4.68
04b3cqL6T7nASkHPv$nohg,IFCMEMBER,2.37
04b3cqL6T7nASkHPv$nohz,IFCWINDOW,4200.8
04b3cqL6T7nASkHPv$nogC,IFCBUILDINGELEMENTPROXY,0.82
04b3cqL6T7nASkHPv$nogN,IFCWINDOW,4200.8
04b3cqL6T7nASkHPv$nogQ,IFCBUILDINGELEMENTPROXY,1.15
04b3cqL6T7nASkHPv$nof1,IFCMEMBER,54.69
04b3cqL6T7nASkHPv$nofC,IFCMEMBER,54.69
2FEbCL35D6jBrcV_5oCbG9,IFCFURNITURE,480
2HJPHz$LL92Ori_VKXvnBL,IFCBUILDINGELEMENTPROXY,0.08
2BVeQ1SqP5AhTNOyGjrJYU,IFCBUILDINGELEMENTPROXY,0.69
2QDy_PLVb31xm6$QTp1u39,IFCCOLUMN,430.66
2kTHshO7vEXudOmWyMcPz9,IFCSLAB,61.85
0miuAs27j0Uv$d9Nf9LTf4,IFCBUILDINGELEMENTPROXY,3895.91
3FDTNrVMX5CROAaE1LHtFy,IFCWALL,346
0ypZFuNnT7nArrYJ664ZOT,IFCBUILDINGELEMENTPROXY,0.19
1wCEYt3qz4oQ7dd0hslcgR,IFCFURNITURE,480
3_kk4p4U1Bdg7XGdF3sGTE,IFCWALL,7.24
3UWv$DRqb5r9d6smiWX_1y,IFCWALL,797.86
0Ra9vgVKX869dfZ6jBvion,IFCWALL,118.31
3Exf$uKEj6vBh5DuRp1ROr,IFCWALL,112.23
3Exf$uKEj6vBh5DuRp1ROo,IFCWALL,50.99
1do79UPsT5QgT3kMg0ohrS,IFCBUILDINGELEMENTPROXY,2.25
1do79UPsT5QgT3kMg0ohoL,IFCWALL,89.49
1do79UPsT5QgT3kMg0ohoY,IFCFURNITURE,480
1do79UPsT5QgT3kMg0ohoi,IFCWALL,43.88
1do79UPsT5QgT3kMg0ohpX,IFCFURNITURE,480
1do79UPsT5QgT3kMg0ohph,IFCBUILDINGELEMENTPROXY,16.02
1do79UPsT5QgT3kMg0ohum,IFCDOOR,1485.18
2XHYIYzAHChPcvcG26L_71,IFCFURNITURE,480
2Ytno7yd91dQAhhP73Exw$,IFCBUILDINGELEMENTPROXY,16.02
2oZOAxgUXFQeJE8Qj5ybGZ,IFCWALL,36.33
0mlMV$YD96HATmmaM7GcYX,IFCDOOR,1457.23
0mlMV$YD96HATmmaM7GcRe,IFCWALL,202.58
3k4tlYv7tc7ZpKvFAtfg$p,IFCSLAB,12.85
1Iz1_Dhe9BcvkCgTWppwKW,IFCSLAB,57.57
2MV_64_l5AQPPt1cNhnF2r,IFCWALL,167.67
3RKbg7mVv5KOhSWj4h$87w,IFCMEMBER,157.8
3RKbg7mVv5KOhSWj4h$865,IFCMEMBER,48.28
02a5zYLwD3j9mC$YV6woqp,IFCWALL,12.99
2uA1QuTrD56OjKrY65ZN2c,IFCBUILDINGELEMENTPROXY,0.08
2Nacuo19H4IAx5s3kv9C0F,IFCBUILDINGELEMENTPROXY,0.07
23guZW2iXFCuvZJwtILzWK,IFCCURTAINWALL,5402.22
23guZW2iXFCuvZJwtILzXe,IFCMEMBER,118.68
0fb8ht1cj4oRHWJZerVZLk,IFCMEMBER,87.5
0fb8ht1cj4oRHWJZerVZTk,IFCMEMBER,45.57
0fb8ht1cj4oRHWJZerVZUi,IFCMEMBER,54.69
2MGIpRi0XEXwECOTNgoz_T,IFCSTAIR,4200
2edGu3VRXAYQxyAyIU1304,IFCMEMBER,350
2rxIJoCKz1uRo5QAkJ6W2m,IFCSTAIR,4200
0gNsikZPrFZe6ltc4u6HlP,IFCBUILDINGELEMENTPROXY,400
34lqDYnzHB3wmZslDJwezD,IFCBUILDINGELEMENTPROXY,400
0AvDTfeijZRUrQYTQeImQd,IFCMEMBER,350
1dKu5zsdHE_A8Pn$Aaqeaw,IFCBUILDINGELEMENTPROXY,400
2rxIJoCKz1uRo5QAkJ6WTf,IFCBUILDINGELEMENTPROXY,400
2LDPNirxb6Uv4e97Wb9aEK,IFCBUILDINGELEMENTPROXY,400
1zaxyAqU13Vwe7hlENZC9G,IFCBUILDINGELEMENTPROXY,400
2CN5jdBAn0heeMXkK42yhI,IFCBUILDINGELEMENTPROXY,400
0QT0LG8v1CFuxBgCmuWgQT,IFCBUILDINGELEMENTPROXY,400
2MGIpRi0XEXwECOTNgozfV,IFCRAILING,620
2edGu3VRXAYQxyAyIU1322,IFCSTAIR,4200
