entityId,psetName,paramName,valueType,paramValue
37065,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
37065,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
37065,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,29.3
37065,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
37065,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
37195,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,311.7
37195,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,349.1
37195,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
37195,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
37195,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,65.1
37195,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
37195,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
37195,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
37195,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,36.0
37195,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
37195,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
37325,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,286.5
37325,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,320.9
37325,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
37325,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
37325,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,102.8
37325,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
37325,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
37325,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
37325,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,16.3
37325,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
37325,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
37456,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,361.2
37456,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,404.5
37456,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
37456,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
37456,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,101.7
37456,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
37456,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
37456,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
37456,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,40.3
37456,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
37456,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
37586,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,323.0
37586,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,361.8
37586,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
37586,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
37586,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,104.0
37586,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
37586,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
37586,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
37586,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,30.4
37586,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
37586,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
37716,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,355.2
37716,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,397.8
37716,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
37716,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
37716,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,103.9
37716,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
37716,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
37716,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
37716,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,23.3
37716,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
37716,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
37777,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,3069.5
37777,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,3437.8
37777,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
37777,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
37777,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,325.4
37777,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
37777,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
37777,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
37777,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,84.7
37777,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
37777,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
37864,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,1684.3
37864,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,1886.4
37864,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
37864,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
37864,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,339.8
37864,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
37864,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
37864,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
37864,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,44.8
37864,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
37864,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
37913,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,942.8
37913,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,1055.9
37913,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
37913,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
37913,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,398.6
37913,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
37913,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
37913,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
37913,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,81.8
37913,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
37913,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
37970,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,588.9
37970,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,659.6
37970,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
37970,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
37970,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,399.7
37970,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
37970,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
37970,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
37970,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,88.8
37970,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
37970,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
38015,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,934.3
38015,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,1046.4
38015,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
38015,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
38015,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,388.6
38015,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
38015,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
38015,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
38015,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,57.7
38015,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
38015,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
38060,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,874.5
38060,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,979.4
38060,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
38060,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
38060,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,389.7
38060,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
38060,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
38060,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
38060,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,64.7
38060,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
38060,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
38105,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,1010.4
38105,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,1131.6
38105,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
38105,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
38105,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,224.3
38105,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
38105,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
38105,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
38105,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,86.1
38105,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
38105,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
38150,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,912.3
38150,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,1021.8
38150,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
38150,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
38150,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,221.0
38150,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
38150,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
38150,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
38150,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,65.1
38150,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
38150,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
38195,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,976.9
38195,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,1094.1
38195,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
38195,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
38195,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,222.1
38195,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
38195,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
38195,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
38195,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,72.1
38195,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
38195,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
38240,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,770.3
38240,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,862.7
38240,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
38240,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
38240,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,227.6
38240,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
38240,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
38240,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
38240,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,61.1
38240,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
38240,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
39,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,49451.2
39,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,55385.4
39,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
39,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
39,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,17457.0
39,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
39,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
36,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,115730.3
36,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,129618.1
36,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
36,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
36,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,37196.2
36,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
36,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
47,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,11761.3
47,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,13172.7
47,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
47,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
47,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,4001.7
47,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
47,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
43,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,48696.8
43,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,54540.6
43,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
43,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
43,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,13970.2
43,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
43,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
51,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,5821.0
51,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,6519.4
51,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
51,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
51,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,1767.3
51,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
51,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
34,Pset_NRCAnalyticsProvenance,AnalysisRunId,Identifier,run-2026-09-17-01
34,Pset_NRCAnalyticsProvenance,SourceTool,Label,nrc-ifc-llm/poc/generate_synthetic_analytics.py
34,Pset_NRCAnalyticsProvenance,Methodology,Label,"Synthetic, illustrative; not EN 15978"
34,Pset_NRCAnalyticsProvenance,ComputedAt,Label,2026-09-17T00:00:00Z
34,Pset_NRCAnalyticsProvenance,ComputedBy,Label,Ara 3D
34,Pset_NRCAnalyticsProvenance,MetricDictionaryVersion,Label,NRC-metrics-0.1
34,Pset_NRCAnalyticsProvenance,ResultDatasetURI,Text,poc/data/nrc_analytics_long.csv
34,Pset_NRCAnalyticsProvenance,ResultDatasetFormat,Label,CSV
34,Pset_NRCAnalyticsProvenance,JoinKey,Label,GlobalId
